OTUId	10_Tt_Microcerotermes_parvus	11_Tt_Microcerotermes_sp	12_Tt_Neocapritermes	13_Tt_Ophiotermes_sp	14_Tt_Proboscitermes	15_Nt_Atlantitermes_sp	16_Nt_Nasutitermes_corniger	17_Nt_Nasutitermes_takasagoensis	18_Nt_Nasutitermitinae_Unclassified	19_Nt_Trinervitermes_sp	1_Mt_Macrotermes_sp	2_Mt_Macrotermes_subhyalinus	3_Mt_Odontotermes_sp	4_St_Cornitermes_sp	5_At_Apicotermes_trestus	6_Tt_Termes_hospes	7_Tt_Cubitermes_sp	8_Tt_Cubitermes_ugandensis	9_Tt_Amitermes_meridionalis
OTU_8148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_20385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_10324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_25243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_34878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU_11077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_16213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
OTU_28718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_25668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_28217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
OTU_22992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_8397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_8097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_25316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_15315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_25672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_13060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU_24958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_22302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_17590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_14282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_19302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_26350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_21937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
OTU_982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
OTU_9375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_12685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_30958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_28609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_13058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_28612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_28713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_23110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_8120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_17994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_35797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_22289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_7965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_14287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_7253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_32443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
OTU_20606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_12368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_24052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU_18430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_6145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_12204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_27851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
OTU_14274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_28826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_4652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_15320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_18591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_28816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_25318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_22990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_12386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_20391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_18303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_21975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_20614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
OTU_7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_20390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_10713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_13063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_26843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_30143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_28831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU_9207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_12174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_31927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_31723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_24425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_34208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_15317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_12701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_35891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
